station_pk,name,x,y,altitude,priority,private,has_measurement,has_warnregion,country,active
N4277,Lehre,9240.00012,5760.00072,90,7,0,0,1,Germany,1
N4333,Bad Homburg,8486.93556,6882.77304,255,7,0,0,1,Germany,1
N4359,Lehrte,8994.00024,5732.9991,60,7,0,0,1,Germany,1
N4365,Adelheidsdorf,9018,5643.0,41,7,0,0,1,Germany,1
N4377,Annaberg-Buchholz,10080,6705.00072,630,7,0,0,1,Germany,1
N4414,Halberstadt,9378,5994.0,110,7,0,0,1,Germany,1
N4426,Dörnthal,10199.99988,6623.99964,558,7,0,0,1,Germany,1
N4464,Braunsdorf,10085.99976,6542.9991,300,7,0,0,1,Germany,1
N4513,Grimma,9977.99976,6353.99964,150,7,0,0,1,Germany,1
N4535,Bad Düben,9929.99988,6156.0,89,7,0,0,1,Germany,1
N4601,Osterode,9095.99976,6092.99982,285,7,0,0,1,Germany,1
N4623,Northeim,8994.00024,6092.99982,121,7,0,0,1,Germany,1
N4639,Dessau,9810,6021.0,60,7,0,0,1,Germany,1
N4655,Bad Gandersheim,9012.00024,6012.0009,154,7,0,0,1,Germany,1
N4838,Adenstedt,8975.99988,5940,194,7,0,0,1,Germany,1
N4854,Schöningen,9342,5867.9991,170,7,0,0,1,Germany,1
N5044,Ingelheim,8304.00012,7028.99964,135,7,0,0,1,Germany,1
N5056,Rüdesheim,8256.000024,7028.99964,126,7,0,0,1,Germany,1
N5111,Freisen,8010,7263.0,465,7,0,0,1,Germany,1
N5146,Sohren,8028,7055.99964,430,7,0,0,1,Germany,1
N5149,Rhaunen,8040.00006,7092.0009,370,7,0,0,1,Germany,1
N5152,Kirn,8093.99988,7137.00018,181,7,0,0,1,Germany,1
N5184,Saalfeld,9497.99988,6669.0,235,7,0,0,1,Germany,1
N520,Pabstorf,9346.51512,5923.5138,112,4,0,1,1,Germany,1
N5227,Kusel,8064.0,7272.00018,235,7,0,0,1,Germany,1
N5245,Lauterecken,8136.0,7209.0,158,7,0,0,1,Germany,1
N5250,Rudolstadt,9492.00012,6623.99964,193,7,0,0,1,Germany,1
N5344,Stromberg,8201.999988,7047.0,300,7,0,0,1,Germany,1
N5346,Ilmenau,9324,6650.99964,498,7,0,0,1,Germany,1
N5374,Bingen,8244,7047.0,82,7,0,0,1,Germany,1
N5417,Naumburg,9648,6399.0,135,7,0,0,1,Germany,1
N5446,Oberwesel,8178.000012,6957.0009,110,7,0,0,1,Germany,1
N548,Bernburg,9615.924,6036.228,84,4,0,1,1,Germany,1
N5528,Arnstadt,9347.99976,6561.0,267,7,0,0,1,Germany,1
N5537,Tambach-Dietharz,9222.00012,6588.0,470,7,0,0,1,Germany,1
N5570,Bad Tennstedt,9299.99988,6399.0,175,7,0,0,1,Germany,1
N5601,Sömmerda,9407.99988,6389.99928,140,7,0,0,1,Germany,1
N566,Jessnitz,9829.52784,6111.7308,74,4,0,1,1,Germany,1
N5755,Nordhausen,9288,6201.00036,247,7,0,0,1,Germany,1
N5791,Sangerhausen,9474.00012,6218.99964,185,7,0,0,1,Germany,1
N5872,Bad Dürrenberg,9749.99988,6318.0,103,7,0,0,1,Germany,1
N5939,Adorf,9815.99976,6849.00036,450,7,0,0,1,Germany,1
N601,Schierke,9235.1808,6066.4464,609,5,0,1,1,Germany,1
N6016,Steffenberg,8447.99976,6561.0,338,7,0,0,1,Germany,1
N6037,Ulrichstein,8712,6705.00072,575,7,0,0,1,Germany,1
N6067,Delmenhorst,8507.99988,5373.0,10,7,0,0,1,Germany,1
N616,Stiege,9324,6119.99928,496,6,0,0,1,Germany,1
N6160,Butzbach,8520.00012,6767.99982,238,7,0,0,1,Germany,1
N6172,Wetzlar,8460,6732.00018,180,7,0,0,1,Germany,1
N6197,Meuselwitz,9828,6453.0,174,7,0,0,1,Germany,1
N620,Quedlinburg,9407.4912,6050.50722,142,4,0,1,1,Germany,1
N6208,Dietzhölztal,8399.99988,6561.0,355,7,0,0,1,Germany,1
N6223,Herborn,8388,6650.99964,238,7,0,0,1,Germany,1
N6230,Osterholz-Sch.,8574.00012,5282.99982,5,7,0,0,1,Germany,1
N6241,Mengerskirchen,8334,6714.00036,412,7,0,0,1,Germany,1
N6250,Schmitten,8435.99988,6858.0,535,7,0,0,1,Germany,1
N6257,Borna,9887.99976,6399.0,135,7,0,0,1,Germany,1
N6259,Weilmünster,8417.99988,6785.99964,210,7,0,0,1,Germany,1
N632,Mehringen,9543.98268,6088.0302,107,4,0,1,1,Germany,1
N6423,Bad Zwischenahn,8280,5292.0,7,7,0,0,1,Germany,1
N6435,Hettstedt,9545.99976,6129.0,159,7,0,0,1,Germany,1
N652,Köthen,9722.83968,6074.2062,76,4,0,1,1,Germany,1
N6553,Hasselfelde,9294.00012,6092.99982,485,7,0,0,1,Germany,1
N6566,Altenbrak,9335.99988,6083.99964,300,7,0,0,1,Germany,1
N6695,Oschersleben,9444.00024,5931.00036,80,7,0,0,1,Germany,1
N6813,Lindau/Anhalt,9756,5922.00018,75,7,0,0,1,Germany,1
N6935,Haldensleben,9515.99988,5787.00018,50,7,0,0,1,Germany,1
N7012,Bad Oldesloe,9144,4959.00036,15,7,0,0,1,Germany,1
N7029,Ratzeburg,9275.99976,5022.0,10,7,0,0,1,Germany,1
N7040,Prüm,7709.99994,6902.99982,465,7,0,0,1,Germany,1
N7060,Arzfeld,7656.00012,6975.00072,497,7,0,0,1,Germany,1
N7075,Bitburg,7758,7028.99964,285,7,0,0,1,Germany,1
N7113,Neustrelitz,10098,5192.9991,64,7,0,0,1,Germany,1
N7134,Trippstadt,8213.999976,7362.0009,430,7,0,0,1,Germany,1
N7135,Templin,10265.99976,5337.0009,60,7,0,0,1,Germany,1
N7182,Löbau,10685.99988,6426.0,249,7,0,0,1,Germany,1
N7239,Hermeskeil,7896.000024,7209.0,530,7,0,0,1,Germany,1
N7244,Eckernförde,8946,4617.0,25,7,0,0,1,Germany,1
N7314,Weißwasser,10662.00012,6210,155,7,0,0,1,Germany,1
N7316,Merzig,7787.99988,7317.0,171,7,0,0,1,Germany,1
N7332,Saarburg,7758,7227.0009,180,7,0,0,1,Germany,1
N7386,Fürstenwalde,10464.00012,5751.0,38,7,0,0,1,Germany,1
N7395,Strausberg,10397.99988,5625.00072,73,7,0,0,1,Germany,1
N7411,Dahme,10235.99988,6012.0009,86,7,0,0,1,Germany,1
N7417,Dahlem-Kronenburg,7733.99988,6822.0009,480,7,0,0,1,Germany,1
N748,Querfurt,9554.8914,6269.66622,204,4,0,1,1,Germany,1
N7511,Treuenbrietzen,10037.99988,5886.0,59,7,0,0,1,Germany,1
N7544,Lehnin,9990,5769.00036,35,7,0,0,1,Germany,1
N7608,Kastellaun,8082,6984.00036,425,7,0,0,1,Germany,1
N7622,Burg,9654.00012,5787.00018,40,7,0,0,1,Germany,1
N7651,Oranienburg,10152,5535,35,7,0,0,1,Germany,1
N7659,Nauen,10032.00012,5607.0009,35,7,0,0,1,Germany,1
N7740,Friesack,9929.99988,5526.00036,29,7,0,0,1,Germany,1
N7744,Altenkirchen,8154.0,6650.99964,260,7,0,0,1,Germany,1
N7817,Pritzwalk,9780.00012,5319.0,70,7,0,0,1,Germany,1
N7822,Blankenheim-Ahrh.,7824.000096,6804.0,400,7,0,0,1,Germany,1
N7868,Stendal,9677.99988,5634.00036,34,7,0,0,1,Germany,1
N8032,Kirchen,8244,6588.0,300,7,0,0,1,Germany,1
N8044,Weiterfeld,8256.000024,6623.99964,460,7,0,0,1,Germany,1
N8101,Waldbröl,8142.00012,6552.0009,295,7,0,0,1,Germany,1
N8128,Siegburg,7992,6588.0,63,7,0,0,1,Germany,1
N8146,Gummersbach,8130.00006,6471.00036,250,7,0,0,1,Germany,1
N8204,Brühl,7889.99994,6570.00072,61,7,0,0,1,Germany,1
N8232,Salzwedel,9414,5472.0009,23,7,0,0,1,Germany,1
N8261,Hitzacker,9372.00024,5319.0,28,7,0,0,1,Germany,1
N8307,Radevormwald,8057.99988,6362.99982,397,7,0,0,1,Germany,1
N8322,Wuppertal,7986.000024,6336.00036,197,7,0,0,1,Germany,1
N8326,Hagenow,9425.99988,5165.99964,30,7,0,0,1,Germany,1
N8331,Ludwigslust,9540,5220.00072,30,7,0,0,1,Germany,1
N8334,Wuppertal-Vohw.,7943.999976,6353.99964,176,7,0,0,1,Germany,1
N8346,Remscheid,7992,6372.0,208,7,0,0,1,Germany,1
N8349,Wermelskirchen,8003.99988,6407.9991,280,7,0,0,1,Germany,1
N8369,Berg. Neukirchen,7931.999988,6435.00072,130,7,0,0,1,Germany,1
N8381,Dormagen,7866.0,6417.0009,40,7,0,0,1,Germany,1
N8403,Bad Münstereifel,7835.999904,6723.0,320,7,0,0,1,Germany,1
N8408,Suderburg,9155.99988,5454.0,70,7,0,0,1,Germany,1
N8421,Bad Bevensen,9204.00012,5355.00072,32,7,0,0,1,Germany,1
N8424,Erftstadt,7853.999976,6597.00018,106,7,0,0,1,Germany,1
N8439,Zülpich,7794.0,6642.0,170,7,0,0,1,Germany,1
N8481,Neuss,7812,6380.99964,39,7,0,0,1,Germany,1
N8524,Trittau,9144,5067.0009,40,7,0,0,1,Germany,1
N8527,Krefeld,7751.999988,6318.0,40,7,0,0,1,Germany,1
N8566,Meschede,8375.99976,6300.00072,348,7,0,0,1,Germany,1
N8613,Sorpe,8268.000012,6282.0009,294,7,0,0,1,Germany,1
N8615,Harsefeld,8820,5157.0,32,7,0,0,1,Germany,1
N8625,Stadersand,8832.00024,5057.9991,5,7,0,0,1,Germany,1
N8631,Rüthen,8442,6210,330,7,0,0,1,Germany,1
N8634,Warstein,8406,6237.0,330,7,0,0,1,Germany,1
N8653,Möhne,8304.00012,6210,232,7,0,0,1,Germany,1
N8667,Bad Bramstedt,8964,4904.99928,10,7,0,0,1,Germany,1
N8686,Fröndenberg,8184.000096,6227.99982,121,7,0,0,1,Germany,1
N8690,Brokdorf,8759.99988,4932.0009,1,7,0,0,1,Germany,1
N8716,Schwerte,8123.999976,6227.99982,180,7,0,0,1,Germany,1
N8723,Winterberg,8447.99976,6372.0,782,7,0,0,1,Germany,1
N8777,Olpe,8226,6462.00018,305,7,0,0,1,Germany,1
N8790,Bigge,8237.99988,6417.0009,311,7,0,0,1,Germany,1
N8825,Verse,8166.000024,6372.0,392,7,0,0,1,Germany,1
N8829,Lüdenscheid-Leif.,8146.8,6361.2,444,7,0,0,1,Germany,1
N8832,Iserlohn-Roden,8159.99994,6282.0009,222,7,0,0,1,Germany,1
N8864,Ennepetal,8033.999976,6318.0,280,7,0,0,1,Germany,1
N8867,Sprockhövel,8021.999988,6300.00072,270,7,0,0,1,Germany,1
N8884,Hagen,8082,6291.0,113,7,0,0,1,Germany,1
N8947,Velbert-Langenberg,7962.12,6281.82,220,7,0,0,1,Germany,1
N9030,Herne,7998.000012,6192.00018,63,7,0,0,1,Germany,1
N9067,Bottrop,7902,6183.0,38,7,0,0,1,Germany,1
N9079,Oberhausen,7853.999976,6201.00036,33,7,0,0,1,Germany,1
N9109,Moers,7794.0,6237.0,26,7,0,0,1,Germany,1
N9117,Hildburghausen,9257.99976,6785.99964,370,7,0,0,1,Germany,1
N9126,Schmiedefeld/R.,9294.00012,6687.0009,720,7,0,0,1,Germany,1
N9154,Suhl,9240.00012,6687.0009,505,7,0,0,1,Germany,1
N9227,Bad Wünnenberg,8550,6201.00036,345,7,0,0,1,Germany,1
N9228,Bad Salzungen,9077.99976,6588.0,290,7,0,0,1,Germany,1
N924,Kreipitzsch,9615.97584,6423.6564,246,5,0,1,1,Germany,1
N9320,Delbrück,8478,6066.00036,97,7,0,0,1,Germany,1
N9323,Wadersloh,8375.99976,6066.00036,92,7,0,0,1,Germany,1
N9328,Ruhla,9132.00012,6534.0,470,7,0,0,1,Germany,1
N9349,Gotha,9240.00012,6515.99964,321,7,0,0,1,Germany,1
N9350,Soest,8322.00012,6174.00036,110,7,0,0,1,Germany,1
N9401,Hamm,8213.999976,6110.99964,59,7,0,0,1,Germany,1
N9413,Eilsleben,9437.99976,5859.0,140,7,0,0,1,Germany,1
N9530,Haltern,7992,6083.99964,40,7,0,0,1,Germany,1
N9538,Dorsten,7914.000096,6119.99928,33,7,0,0,1,Germany,1
N9607,Wesel-Flüren,7770.00006,6102.0,25,7,0,0,1,Germany,1
N977,Zeitz,9773.81532,6463.04238,170,4,0,1,1,Germany,1
O025,Bad Muskau,10691.5986,6174.24336,125,4,0,1,1,Germany,1
O057,Klitzschen,10046.21616,6199.7373,85,4,0,1,1,Germany,1
O348,Garsebach,10235.76696,6410.14938,157,4,0,1,1,Germany,1
O384,Kubschütz,10621.34136,6393.35268,232,4,0,1,1,Germany,1
O451,Dresden-Pillnitz,10397.99988,6480,115,6,0,0,1,Germany,1
O457,Dresden-Strehlen,10358.52444,6467.0184,119,4,0,1,1,Germany,1
O458,Dresden-Host.,10384.93512,6468.07896,114,5,0,1,1,Germany,1
O484,Sohland/Spree,10593.4464,6447.9402,290,4,0,1,1,Germany,1
O510,Altgeringswalde,10055.79432,6432.507,296,4,0,1,1,Germany,1
O536,Nossen,10188.29088,6452.6436,308,4,0,1,1,Germany,1
O598,Bertsdorf,10708.41492,6534.3294,270,4,0,1,1,Germany,1
O660,Dippoldiswalde,10336.662,6524.88588,365,4,0,1,1,Germany,1
O805,Lichtentanne,9875.82384,6648.48432,353,4,0,1,1,Germany,1
O842,Deutschneudorf,10253.37276,6685.2486,688,4,0,1,1,Germany,1
O863,Aue,9977.0418,6701.01876,387,4,0,1,1,Germany,1
O868,Treuen,9822.66084,6725.31768,465,4,0,1,1,Germany,1
O980,Bad Elster,9818.55936,6873.8004,560,4,0,1,1,Germany,1
P0004,Eupen,7567.2,6685.2,240,7,0,0,0,Belgium,1
P0006,Billerbeck,8021.999988,5957.99982,127,7,0,0,1,Germany,1
P0007,Taus,10044,7325.99964,428,7,0,0,0,Germany,1
P0012,Leibstadt,8345.99988,8316,340,7,0,0,0,Germany,1
P0013,Neuss-Wehl,7805.88,6408.18,60,7,0,0,1,Germany,1
P0016,Gr. Feldberg/Ts.,8447.99976,6893.99964,880,7,0,0,1,Germany,1
P0017,Groß Umstadt,8615.99988,7092.0009,168,7,0,0,1,Germany,1
P0018,Melibocus,8514,7163.99964,517,7,0,0,1,Germany,1
P0019,Nidda,8645.99976,6794.99928,190,7,0,0,1,Germany,1
P0020,Vogelsberg,8724.00024,6732.00018,774,7,0,0,1,Germany,1
P0021,Lambrecht,8304.00012,7362.0009,176,7,0,0,1,Germany,1
P0025,Geesthacht,9119.99988,5174.99928,0,7,0,0,1,Germany,1
P0026,Finkenwerder,8938.8,5113.8,0,7,0,0,1,Germany,1
P0027,Brunsbüttel,8687.99988,4914.0,0,7,0,0,1,Germany,1
P0028,Höchstadt,9299.99988,7190.99964,272,7,0,0,1,Germany,1
P0029,Issum,7709.99994,6192.00018,35,7,0,0,1,Germany,1
P0030,Oberhausen-Sterkrade,7872.12,6192.18,54,7,0,0,1,Germany,1
P0031,Mülheim/Ruhr,7877.99988,6245.99964,38,7,0,0,1,Germany,1
P0032,Schwelm,8028,6327.00018,165,7,0,0,1,Germany,1
P0033,Unna,8166.000024,6192.00018,86,7,0,0,1,Germany,1
P0035,Westerberg,9942.00012,8226.00036,1168,7,0,0,1,Germany,1
P0036,Münster,8147.99988,5957.99982,60,7,0,0,1,Germany,1
P0037,Nordenham,8447.99976,5103.0,10,7,0,0,1,Germany,1
P0038,Cottbus/LUB,10554.00012,6075,76,7,0,0,1,Germany,1
P0039,Königs Wusterh.,10307.99988,5778.0,48,7,0,0,1,Germany,1
P0040,Potsdam/LUB,10104.00012,5724.0,31,7,0,0,1,Germany,1
P0041,Premnitz,9846,5652.00018,30,7,0,0,1,Germany,1
P0042,Schwedt,10548,5373.0,6,7,0,0,1,Germany,1
P0043,Senftenberg,10440,6201.00036,103,7,0,0,1,Germany,1
P0044,Spremberg,10577.99988,6174.00036,100,7,0,0,1,Germany,1
P0045,Wittenberge,9635.99976,5400,22,7,0,0,1,Germany,1
P0050,Falkenstein/Ts,8447.99976,6920.99964,550,7,0,0,1,Germany,1
P0051,Dülmen,8003.99988,6030.00072,70,7,0,0,1,Germany,1
P0053,Anemolter,8669.99988,5670,39,7,0,0,1,Germany,1
P0054,Bornum,9060.00012,5984.99928,170,7,0,0,1,Germany,1
P0055,Altötting,9947.99988,7956.00036,372,7,0,0,1,Germany,1
P0056,Lupfen,8460,8055.00072,970,7,0,0,1,Germany,1
P0057,Gr. Beerberg,9270,6659.99928,980,7,0,0,1,Germany,1
P0062,Traunkirchen,10368,8208.0,500,7,0,0,0,Germany,1
P0063,Ulrichsberg,10410.00012,7730.99964,1000,7,0,0,0,Germany,1
P0064,Plöckenstein,10392.00012,7677.00018,1378,7,0,0,0,Germany,1
P0065,Gr. Höllengogel,10320.00012,8235,2000,7,0,0,0,Germany,1
P0066,Türnitz,10980,8127.0,400,7,0,0,0,Germany,1
P0067,Höllenstein,10710,8235,1000,7,0,0,0,Germany,1
P0068,Hochschneeberg,11099.99988,8235,2000,7,0,0,0,Germany,1
P0101,Germersheim-Ruß.,8424,7452.0,259,7,0,0,1,Germany,1
P0102,Bad Wurzach,8964,8154.0,576,7,0,0,1,Germany,1
P0103,Dingolfing-Moost.,9900,7722.0,462,7,0,0,1,Germany,1
P0104,Hildburgh.-Stres.,9252,6804.0,441,7,0,0,1,Germany,1
P0105,Goldenstedt,8460,5508.0,18,7,0,0,1,Germany,1
P0106,Lippetal,8280,6102.0,192,7,0,0,1,Germany,1
P0107,Witzenhausen-R.,8928,6318.0,317,7,0,0,1,Germany,1
P0108,Pritzwalk-Falk.,9792,5292.0,60,7,0,0,1,Germany,1
P0109,Doberlug,10260,6156.0,115,7,0,0,1,Germany,1
P0110,Rödermark,8568,7037.99982,214,7,0,0,1,Germany,1
P0111,Weilrod,8412.00012,6831.0,281,7,0,0,1,Germany,1
P0112,Gilserberg-Seb.,8676,6507.0,356,7,0,0,1,Germany,1
P0113,Bebra,8910,6507.0,351,7,0,0,1,Germany,1
P0114,Schotten-Gedern,8712,6777.0,318,7,0,0,1,Germany,1
P0116,Neuern/Nyrsko,10140.00012,7398.0,600,7,0,0,0,Germany,1
P0117,Mittagsberg,10230.00012,7524.00036,1300,7,0,0,0,Germany,1
P0119,Schmölln,10469.99988,5238.0,20,7,0,0,1,Germany,1
P0120,Hamburg-Neueng.,9084.00024,5174.99928,10,7,0,0,1,Germany,1
P0121,Wennigsen,8874,5796.00036,30,7,0,0,1,Germany,1
P0122,Wielen,7830,5652.00018,20,7,0,0,1,Germany,1
P0123,Laucha,10674,6417.0009,240,7,0,0,1,Germany,1
P0124,Timmendorf/Poel,9497.99988,4868.99964,12,7,0,0,1,Germany,1
P0125,Kragelund,8934.00012,4490.99964,20,7,0,0,1,Germany,1
P0126,Lindewitt,8694,4472.99982,20,7,0,0,1,Germany,1
P0127,Söllmnitz,9774,6507.0,311,7,0,0,1,Germany,1
P0128,Podelzig,10625.99976,5687.99982,20,7,0,0,1,Germany,1
P0129,Delitzsch-Selben,9857.99988,6210,150,7,0,0,1,Germany,1
P013,Sandberg,9001.15524,6829.96482,510,4,0,1,1,Germany,1
P0130,Krummhörn,7943.999976,5192.9991,10,7,0,0,1,Germany,1
P0131,Kaiser-Wilh.-Koog,8615.99988,4895.99964,5,7,0,0,1,Germany,1
P0132,Wilhelmsh. (Mast),8298,5067.0009,10,7,0,0,1,Germany,1
P0133,Oldenburg (Mast),8298,5319.0,10,7,0,0,1,Germany,1
P0134,Emden (Mast),7979.99994,5192.9991,10,7,0,0,1,Germany,1
P0135,Hilkenbrook,8172,5408.99964,15,7,0,0,1,Germany,1
P0136,Vienenburg,9216,5967.0,100,7,0,0,1,Germany,1
P0137,Syke-Gessel,8555.99976,5435.99964,20,7,0,0,1,Germany,1
P0138,Hoheging,8322.00012,5454.0,15,7,0,0,1,Germany,1
P0139,Altenbeken,8615.99988,6083.99964,300,7,0,0,1,Germany,1
P0140,Rapshagen,9804.00024,5282.99982,70,7,0,0,1,Germany,1
P0141,Bassens,8256.000024,5022.0,2,7,0,0,1,Germany,1
P0142,Tossens,8370,5085.00072,2,7,0,0,1,Germany,1
P0143,Wybelsumer Polder,7956.0,5220.00072,2,7,0,0,0,Germany,1
P0144,Schülp,8610.00012,4733.99964,20,7,0,0,1,Germany,1
P0145,Hamswehrum,7979.99994,5157.0,10,7,0,0,1,Germany,1
P0146,Pilsum,8040.00006,5138.99964,10,7,0,0,1,Germany,1
P0147,Asendorf,8640,5535,40,7,0,0,1,Germany,1
P0148,Menslage,8178.000012,5625.00072,25,7,0,0,1,Germany,1
P0149,Garlstorf,9000,5273.99964,80,7,0,0,1,Germany,1
P0150,St. Peter-Ording,8525.99988,4689.00036,2,7,0,0,1,Germany,1
P0151,Hallig Hooge,8472.00024,4554.00036,2,7,0,0,0,Germany,1
P0152,Plön,9137.99988,4769.99928,22,7,0,0,1,Germany,1
P0154,Westlich Sylt,8028,4320,0,7,0,0,0,Germany,1
01215,Hjelvig-Myrbo,8003.99988,207.000900000001,35,9,0,0,0,Norway,1
P0157,Dießen,9396,8127.0,500,7,0,0,1,Germany,1
01238,Fokstua 2,8742.99996,478.94976,972,7,1,1,0,Norway,1
P0158,Chiemsee,9839.99988,8190.00072,500,7,0,0,1,Germany,1
P0159,Gmund,9630,8235,500,7,0,0,1,Germany,1
P0160,Steinbach,10170,8190.00072,500,7,0,0,0,Germany,1
P0161,Hallstatt,10314,8334.00036,500,7,0,0,0,Germany,1
01347,Sogndal,7970.90004,994.65084,497,9,0,0,0,Norway,1
01366,Sognefjell,8278.72344,775.116000000001,1415,9,0,0,0,Norway,1
P0174,Leisenwald,8700.00012,6849.00036,371,7,0,0,1,Germany,1
01380,Venabu,9039.09996,728.400599999999,940,9,0,0,0,Norway,1
P0175,Rostock-Stadt,9767.99988,4815.00072,9,7,0,0,1,Germany,1
P0176,Bürstadt,8442,7217.9991,90,7,0,0,1,Germany,1
01403,Utsira,7153.93332,1994.36472,55,7,1,1,0,Norway,1
P0177,Wald-Michelbach,8579.99988,7254.00036,330,7,0,0,1,Germany,1
P0178,Biebesheim,8447.99976,7137.00018,90,7,0,0,1,Germany,1
01475,Skien,8844.00012,2060.99964,41,9,0,0,0,Norway,1
01481,Melsom,9125.30016,2035.9512,26,9,0,0,0,Norway,1
01488,Oslo-Fornebu,9298.40004,1556.7012,16,9,0,0,0,Norway,1
P0179,Brensbach,8586,7146.00036,200,7,0,0,1,Germany,1
01493,Sarpsborg,9401.29992,2005.79922,54,9,0,0,0,Norway,1
01494,Rygge,9283.70016,1953.2988,53,9,0,0,0,Norway,1
P0180,Grünberg,8627.99976,6687.0009,273,7,0,0,1,Germany,1
P0181,Stadtallendorf,8645.99976,6570.00072,300,7,0,0,1,Germany,1
02324,Sveg,10572.00012,522.000180000001,360,9,0,0,0,Sweden,1
P0182,Lauterbach,8784,6677.9991,296,7,0,0,1,Germany,1
P0183,Burghaun,8897.99976,6632.99982,245,7,0,0,1,Germany,1
02378,Soderhamn,11556,936.00036,26,9,0,0,0,Sweden,1
02404,Arvika,9929.99988,1799.99928,77,9,0,0,0,Sweden,1
P0184,Schlenklengsfeld,8934.00012,6570.00072,310,7,0,0,1,Germany,1
02460,Stockholm-Arlanda,11851.488,1803.6,37,9,0,0,0,Sweden,1
P0185,Bad Emstal,8724.00024,6345,370,7,0,0,1,Germany,1
P0186,Bad Breisig,8028,6741.00036,53,7,0,0,1,Germany,1
02476,Floda,11301.96528,2129.8383,32,9,0,0,0,Sweden,1
02490,Svanberga,12107.92356,1710.87012,15,9,0,0,0,Sweden,1
02493,Soederarm,12386.052,1753.488,15,9,0,0,0,Sweden,1
P0187,Betzdorf,8237.99988,6597.00018,186,7,0,0,1,Germany,1
02505,Maseskar,9480.09996,2649.15036,16,9,0,0,0,Sweden,1
02512,Göteborg-Flugh.,9677.99988,2817.00018,20,9,0,0,0,Sweden,1
P0188,Puderbach,8118,6705.00072,203,7,0,0,1,Germany,1
P0189,St. Goar,8178.000012,6939.0,80,7,0,0,1,Germany,1
02527,Göteborg Landv.,9824.79996,2885.09958,164,9,0,0,0,Sweden,1
P0190,Nassau/RLP,8201.999988,6849.00036,90,7,0,0,1,Germany,1
02559,Gladhammar,11322.95256,2858.32044,35,9,0,0,0,Sweden,1
P0192,Gerolstein,7799.99994,6902.99982,358,7,0,0,1,Germany,1
02566,Malilla,11094.00012,3024.0,95,9,0,0,0,Sweden,1
02574,Norrkoping,11211.84504,2385.6606,35,9,0,0,0,Sweden,1
02584,Gotska Sandon,12312.0,2484.0,12,9,0,0,0,Sweden,1
02586,Harstena,11525.99976,2565,5,9,0,0,0,Sweden,1
P0193,Hinterweidenthal,8190,7452.0,350,7,0,0,1,Germany,1
02603,Brön,9958.60008,3314.25,47,9,0,0,0,Sweden,1
02604,Halmstad,10019.99988,3410.99964,31,9,0,0,0,Sweden,1
02607,Angelholm,10023.90012,3619.1988,20,9,0,0,0,Sweden,1
02611,Helsingborg,9994.59864,3763.5786,43,9,0,0,0,Sweden,1
02616,Falsterbo,10014.99984,4112.6994,3,9,0,0,0,Sweden,1
02620,Torup,10104.00012,3257.99982,85,9,0,0,0,Sweden,1
02628,Hano,10744.68564,3772.7046,60,9,0,0,0,Sweden,1
P0194,Freinsheim,8357.99976,7290,100,7,0,0,1,Germany,1
02636,Malmo-Sturup,10216.40004,4037.54976,106,9,0,0,0,Sweden,1
02641,Vaxjo,10703.00016,3279.4497,182,9,0,0,0,Sweden,1
02651,Kristianstad,10469.99988,3824.99928,23,9,0,0,0,Sweden,1
P0195,Rockenhausen,8213.999976,7217.9991,203,7,0,0,1,Germany,1
02670,Kalmar,11268,3410.99964,6,9,0,0,0,Sweden,1
02680,Hoburg,11934,3284.99928,40,9,0,0,0,Sweden,1
02752,Kristinestad,13020.012,431.999999999998,2,9,0,0,0,Finland,1
P0196,Eisenberg,8309.99988,7217.9991,248,7,0,0,1,Germany,1
P0197,Wörth,8694,7128.0,105,7,0,0,1,Germany,1
P0198,Miesau,8076.000024,7344.0,236,7,0,0,1,Germany,1
P0199,Uetersen,8874,5030.99964,5,7,0,0,1,Germany,1
P0200,Laboe,9090,4644.0,34,7,0,0,1,Germany,1
02929,Joensuu-Flugh.,16060.1004,183.600000000002,119,9,0,0,0,Finland,1
02935,Jyvaskyla,14641.50024,325.35,141,9,0,0,0,Finland,1
P0201,Schenefeld,8934.00012,5076.0,10,7,0,0,1,Germany,1
02947,Mikkeli,15192.80028,708.150600000002,138,9,0,0,0,Finland,1
02948,Savonlinna,15815.40012,568.9494,95,9,0,0,0,Finland,1
02952,Pori,13248.0,830.682,13,9,0,0,0,Finland,1
02958,Lappeenranta,15534.40032,1056.14982,101,9,0,0,0,Finland,1
P0202,Glinde,9077.99976,5112.00018,30,7,0,0,1,Germany,1
02966,Utti,15098.7996,1139.09976,100,9,0,0,0,Finland,1
02970,Mariehamn,12565.20024,1552.6512,5,9,0,0,0,Finland,1
02972,Turku,13415.99976,1341.00036,47,9,0,0,0,Finland,1
P0204,Hannov. Münden,8874,6254.99928,125,7,0,0,1,Germany,1
02975,Helsinki-Malmin,14418.0,1485,17,9,0,0,0,Finland,1
P0205,Peine,9077.99976,5769.00036,67,7,0,0,1,Germany,1
P0206,Amt Neuhaus,9330.00012,5247.00018,20,7,0,0,1,Germany,1
P0207,Hodenhagen,8849.99988,5526.00036,25,7,0,0,1,Germany,1
P0208,Langwedel,8712,5417.99982,20,7,0,0,1,Germany,1
03041,Aonach Mor,3611.09988,3335.99904,1130,9,0,0,0,United Kingdom,1
P0209,Glandorf,8274.000096,5895.00072,64,7,0,0,1,Germany,1
03059,Inverness,3942.0,2952.00018,9,9,0,0,0,United Kingdom,1
